image_name;Adequate_CA_cell _Quality_1_0;Adequate_staining_quality_1_0
TCGA-23-2084-01Z-00-DX1.94780F2B-9A88-47ED-982B-0048081309C9-R13.png;1;1
TCGA-23-2084-01Z-00-DX1.94780F2B-9A88-47ED-982B-0048081309C9-R14.png;1;1
TCGA-23-2084-01Z-00-DX1.94780F2B-9A88-47ED-982B-0048081309C9-R15.png;1;1
TCGA-23-2641-01Z-00-DX1.DB792236-39EC-4090-9938-B0915C3378A0-R1.png;1;1
TCGA-23-2641-01Z-00-DX1.DB792236-39EC-4090-9938-B0915C3378A0-R2.png;1;1
TCGA-23-2641-01Z-00-DX1.DB792236-39EC-4090-9938-B0915C3378A0-R3.png;1;1
TCGA-23-2641-01Z-00-DX1.DB792236-39EC-4090-9938-B0915C3378A0-R4.png;1;1
TCGA-23-2641-01Z-00-DX1.DB792236-39EC-4090-9938-B0915C3378A0-R5.png;1;1
TCGA-23-2641-01Z-00-DX1.DB792236-39EC-4090-9938-B0915C3378A0-R6.png;1;1
TCGA-23-2641-01Z-00-DX1.DB792236-39EC-4090-9938-B0915C3378A0-R7.png;1;1
TCGA-23-2641-01Z-00-DX1.DB792236-39EC-4090-9938-B0915C3378A0-R8.png;1;1
TCGA-23-2641-01Z-00-DX1.DB792236-39EC-4090-9938-B0915C3378A0-R9.png;1;1
TCGA-23-2641-01Z-00-DX1.DB792236-39EC-4090-9938-B0915C3378A0-R10.png;1;1
TCGA-23-2641-01Z-00-DX1.DB792236-39EC-4090-9938-B0915C3378A0-R11.png;1;1
TCGA-23-2641-01Z-00-DX1.DB792236-39EC-4090-9938-B0915C3378A0-R12.png;1;1
TCGA-23-2641-01Z-00-DX1.DB792236-39EC-4090-9938-B0915C3378A0-R13.png;1;1
TCGA-23-2641-01Z-00-DX1.DB792236-39EC-4090-9938-B0915C3378A0-R14.png;1;1
TCGA-23-2641-01Z-00-DX1.DB792236-39EC-4090-9938-B0915C3378A0-R15.png;1;1
TCGA-23-2643-01Z-00-DX1.E60DF03D-326E-4182-84DA-77263C4C52B3-R1.png;1;1
TCGA-23-2643-01Z-00-DX1.E60DF03D-326E-4182-84DA-77263C4C52B3-R2.png;1;1
TCGA-23-2643-01Z-00-DX1.E60DF03D-326E-4182-84DA-77263C4C52B3-R3.png;1;1
TCGA-23-2643-01Z-00-DX1.E60DF03D-326E-4182-84DA-77263C4C52B3-R4.png;1;1
TCGA-23-2643-01Z-00-DX1.E60DF03D-326E-4182-84DA-77263C4C52B3-R5.png;1;1
TCGA-23-2643-01Z-00-DX1.E60DF03D-326E-4182-84DA-77263C4C52B3-R6.png;1;1
TCGA-23-2643-01Z-00-DX1.E60DF03D-326E-4182-84DA-77263C4C52B3-R7.png;1;1
TCGA-23-2643-01Z-00-DX1.E60DF03D-326E-4182-84DA-77263C4C52B3-R8.png;1;1
TCGA-23-2643-01Z-00-DX1.E60DF03D-326E-4182-84DA-77263C4C52B3-R9.png;1;1
TCGA-23-2643-01Z-00-DX1.E60DF03D-326E-4182-84DA-77263C4C52B3-R10.png;1;1
TCGA-23-2643-01Z-00-DX1.E60DF03D-326E-4182-84DA-77263C4C52B3-R11.png;1;1
TCGA-23-2643-01Z-00-DX1.E60DF03D-326E-4182-84DA-77263C4C52B3-R12.png;1;1
TCGA-23-2643-01Z-00-DX1.E60DF03D-326E-4182-84DA-77263C4C52B3-R13.png;1;1
TCGA-23-2643-01Z-00-DX1.E60DF03D-326E-4182-84DA-77263C4C52B3-R14.png;1;1
TCGA-23-2643-01Z-00-DX1.E60DF03D-326E-4182-84DA-77263C4C52B3-R15.png;1;1
TCGA-23-2645-01Z-00-DX1.72C0AB89-9A64-4656-B03E-A5D65BA03188-R1.png;0;1
TCGA-23-2645-01Z-00-DX1.72C0AB89-9A64-4656-B03E-A5D65BA03188-R2.png;1;1
TCGA-23-2645-01Z-00-DX1.72C0AB89-9A64-4656-B03E-A5D65BA03188-R3.png;1;1
TCGA-23-2645-01Z-00-DX1.72C0AB89-9A64-4656-B03E-A5D65BA03188-R4.png;1;1
TCGA-23-2645-01Z-00-DX1.72C0AB89-9A64-4656-B03E-A5D65BA03188-R5.png;1;1
TCGA-23-2645-01Z-00-DX1.72C0AB89-9A64-4656-B03E-A5D65BA03188-R6.png;1;1
TCGA-23-2645-01Z-00-DX1.72C0AB89-9A64-4656-B03E-A5D65BA03188-R7.png;1;1
TCGA-23-2645-01Z-00-DX1.72C0AB89-9A64-4656-B03E-A5D65BA03188-R8.png;1;1
TCGA-23-2645-01Z-00-DX1.72C0AB89-9A64-4656-B03E-A5D65BA03188-R9.png;1;1
TCGA-23-2645-01Z-00-DX1.72C0AB89-9A64-4656-B03E-A5D65BA03188-R10.png;1;1
TCGA-23-2645-01Z-00-DX1.72C0AB89-9A64-4656-B03E-A5D65BA03188-R11.png;0;1
TCGA-23-2645-01Z-00-DX1.72C0AB89-9A64-4656-B03E-A5D65BA03188-R12.png;1;1
TCGA-23-2645-01Z-00-DX1.72C0AB89-9A64-4656-B03E-A5D65BA03188-R13.png;0;1
TCGA-23-2645-01Z-00-DX1.72C0AB89-9A64-4656-B03E-A5D65BA03188-R14.png;1;1
TCGA-23-2645-01Z-00-DX1.72C0AB89-9A64-4656-B03E-A5D65BA03188-R15.png;1;1
TCGA-23-2647-01Z-00-DX1.21E5D0D8-6BA8-4D49-BA70-EC228CF10387-R1.png;1;1
TCGA-23-2647-01Z-00-DX1.21E5D0D8-6BA8-4D49-BA70-EC228CF10387-R2.png;1;1
TCGA-23-2647-01Z-00-DX1.21E5D0D8-6BA8-4D49-BA70-EC228CF10387-R3.png;1;1
TCGA-23-2647-01Z-00-DX1.21E5D0D8-6BA8-4D49-BA70-EC228CF10387-R4.png;1;1
TCGA-23-2647-01Z-00-DX1.21E5D0D8-6BA8-4D49-BA70-EC228CF10387-R5.png;1;1
TCGA-23-2647-01Z-00-DX1.21E5D0D8-6BA8-4D49-BA70-EC228CF10387-R6.png;1;1
TCGA-23-2647-01Z-00-DX1.21E5D0D8-6BA8-4D49-BA70-EC228CF10387-R7.png;1;1
TCGA-23-2647-01Z-00-DX1.21E5D0D8-6BA8-4D49-BA70-EC228CF10387-R8.png;1;1
TCGA-23-2647-01Z-00-DX1.21E5D0D8-6BA8-4D49-BA70-EC228CF10387-R9.png;1;1
TCGA-23-2647-01Z-00-DX1.21E5D0D8-6BA8-4D49-BA70-EC228CF10387-R10.png;1;1
TCGA-23-2647-01Z-00-DX1.21E5D0D8-6BA8-4D49-BA70-EC228CF10387-R11.png;1;1
TCGA-23-2647-01Z-00-DX1.21E5D0D8-6BA8-4D49-BA70-EC228CF10387-R12.png;1;1
TCGA-23-2647-01Z-00-DX1.21E5D0D8-6BA8-4D49-BA70-EC228CF10387-R13.png;1;1
TCGA-23-2647-01Z-00-DX1.21E5D0D8-6BA8-4D49-BA70-EC228CF10387-R14.png;1;1
TCGA-23-2647-01Z-00-DX1.21E5D0D8-6BA8-4D49-BA70-EC228CF10387-R15.png;1;1
TCGA-23-2649-01Z-00-DX1.C94C3B32-D5F5-4A85-9F35-50B377FF9E75-R1.png;1;1
TCGA-23-2649-01Z-00-DX1.C94C3B32-D5F5-4A85-9F35-50B377FF9E75-R2.png;1;1
TCGA-23-2649-01Z-00-DX1.C94C3B32-D5F5-4A85-9F35-50B377FF9E75-R3.png;1;1
TCGA-23-2649-01Z-00-DX1.C94C3B32-D5F5-4A85-9F35-50B377FF9E75-R4.png;1;1
TCGA-23-2649-01Z-00-DX1.C94C3B32-D5F5-4A85-9F35-50B377FF9E75-R5.png;1;1
TCGA-23-2649-01Z-00-DX1.C94C3B32-D5F5-4A85-9F35-50B377FF9E75-R6.png;1;1
TCGA-23-2649-01Z-00-DX1.C94C3B32-D5F5-4A85-9F35-50B377FF9E75-R7.png;1;1
TCGA-23-2649-01Z-00-DX1.C94C3B32-D5F5-4A85-9F35-50B377FF9E75-R8.png;1;1
TCGA-23-2649-01Z-00-DX1.C94C3B32-D5F5-4A85-9F35-50B377FF9E75-R9.png;1;1
TCGA-23-2649-01Z-00-DX1.C94C3B32-D5F5-4A85-9F35-50B377FF9E75-R10.png;1;1
TCGA-23-2649-01Z-00-DX1.C94C3B32-D5F5-4A85-9F35-50B377FF9E75-R11.png;1;1
TCGA-23-2649-01Z-00-DX1.C94C3B32-D5F5-4A85-9F35-50B377FF9E75-R12.png;1;1
TCGA-23-2649-01Z-00-DX1.C94C3B32-D5F5-4A85-9F35-50B377FF9E75-R13.png;1;1
TCGA-23-2649-01Z-00-DX1.C94C3B32-D5F5-4A85-9F35-50B377FF9E75-R14.png;1;1
TCGA-23-2649-01Z-00-DX1.C94C3B32-D5F5-4A85-9F35-50B377FF9E75-R15.png;1;1
TCGA-25-1312-01Z-00-DX1.733EC7A7-0FC8-4DDC-B366-DF5A45D6BB4E-R1.png;1;1
TCGA-25-1312-01Z-00-DX1.733EC7A7-0FC8-4DDC-B366-DF5A45D6BB4E-R2.png;1;1
TCGA-25-1312-01Z-00-DX1.733EC7A7-0FC8-4DDC-B366-DF5A45D6BB4E-R3.png;1;1
TCGA-25-1312-01Z-00-DX1.733EC7A7-0FC8-4DDC-B366-DF5A45D6BB4E-R4.png;1;1
TCGA-25-1312-01Z-00-DX1.733EC7A7-0FC8-4DDC-B366-DF5A45D6BB4E-R5.png;1;1
TCGA-25-1312-01Z-00-DX1.733EC7A7-0FC8-4DDC-B366-DF5A45D6BB4E-R6.png;1;1
TCGA-25-1312-01Z-00-DX1.733EC7A7-0FC8-4DDC-B366-DF5A45D6BB4E-R7.png;0;1
TCGA-25-1312-01Z-00-DX1.733EC7A7-0FC8-4DDC-B366-DF5A45D6BB4E-R8.png;1;1
TCGA-25-1312-01Z-00-DX1.733EC7A7-0FC8-4DDC-B366-DF5A45D6BB4E-R9.png;0;1
TCGA-25-1312-01Z-00-DX1.733EC7A7-0FC8-4DDC-B366-DF5A45D6BB4E-R10.png;0;1
TCGA-25-1312-01Z-00-DX1.733EC7A7-0FC8-4DDC-B366-DF5A45D6BB4E-R11.png;1;1
TCGA-25-1312-01Z-00-DX1.733EC7A7-0FC8-4DDC-B366-DF5A45D6BB4E-R12.png;1;1
TCGA-25-1312-01Z-00-DX1.733EC7A7-0FC8-4DDC-B366-DF5A45D6BB4E-R13.png;0;1
TCGA-25-1312-01Z-00-DX1.733EC7A7-0FC8-4DDC-B366-DF5A45D6BB4E-R14.png;1;1
TCGA-25-1312-01Z-00-DX1.733EC7A7-0FC8-4DDC-B366-DF5A45D6BB4E-R15.png;1;1
TCGA-25-1313-01Z-00-DX1.5A2732D5-01D6-4285-9283-1839E1703C27-R1.png;1;1
TCGA-25-1313-01Z-00-DX1.5A2732D5-01D6-4285-9283-1839E1703C27-R2.png;1;1
TCGA-25-1313-01Z-00-DX1.5A2732D5-01D6-4285-9283-1839E1703C27-R3.png;1;1
TCGA-25-1313-01Z-00-DX1.5A2732D5-01D6-4285-9283-1839E1703C27-R4.png;1;1
TCGA-25-1313-01Z-00-DX1.5A2732D5-01D6-4285-9283-1839E1703C27-R5.png;1;1
TCGA-25-1313-01Z-00-DX1.5A2732D5-01D6-4285-9283-1839E1703C27-R6.png;1;1
TCGA-25-1313-01Z-00-DX1.5A2732D5-01D6-4285-9283-1839E1703C27-R7.png;1;1
TCGA-25-1313-01Z-00-DX1.5A2732D5-01D6-4285-9283-1839E1703C27-R8.png;1;1
TCGA-25-1313-01Z-00-DX1.5A2732D5-01D6-4285-9283-1839E1703C27-R9.png;1;1
TCGA-25-1313-01Z-00-DX1.5A2732D5-01D6-4285-9283-1839E1703C27-R10.png;1;1
TCGA-25-1313-01Z-00-DX1.5A2732D5-01D6-4285-9283-1839E1703C27-R11.png;1;1
TCGA-25-1313-01Z-00-DX1.5A2732D5-01D6-4285-9283-1839E1703C27-R12.png;1;1
TCGA-25-1313-01Z-00-DX1.5A2732D5-01D6-4285-9283-1839E1703C27-R13.png;1;1
TCGA-25-1313-01Z-00-DX1.5A2732D5-01D6-4285-9283-1839E1703C27-R14.png;1;1
TCGA-25-1313-01Z-00-DX1.5A2732D5-01D6-4285-9283-1839E1703C27-R15.png;1;1
TCGA-25-1314-01Z-00-DX1.E01C2237-E2D6-4D84-9FB4-624734F30375-R1.png;1;1
TCGA-25-1314-01Z-00-DX1.E01C2237-E2D6-4D84-9FB4-624734F30375-R2.png;1;1
TCGA-25-1314-01Z-00-DX1.E01C2237-E2D6-4D84-9FB4-624734F30375-R3.png;1;1
TCGA-25-1314-01Z-00-DX1.E01C2237-E2D6-4D84-9FB4-624734F30375-R4.png;1;1
TCGA-25-1314-01Z-00-DX1.E01C2237-E2D6-4D84-9FB4-624734F30375-R5.png;1;1
TCGA-25-1314-01Z-00-DX1.E01C2237-E2D6-4D84-9FB4-624734F30375-R6.png;0;1
TCGA-25-1314-01Z-00-DX1.E01C2237-E2D6-4D84-9FB4-624734F30375-R7.png;1;1
TCGA-25-1314-01Z-00-DX1.E01C2237-E2D6-4D84-9FB4-624734F30375-R8.png;1;1
TCGA-25-1314-01Z-00-DX1.E01C2237-E2D6-4D84-9FB4-624734F30375-R9.png;1;1
TCGA-25-1314-01Z-00-DX1.E01C2237-E2D6-4D84-9FB4-624734F30375-R10.png;1;1
TCGA-25-1314-01Z-00-DX1.E01C2237-E2D6-4D84-9FB4-624734F30375-R11.png;1;1
TCGA-25-1314-01Z-00-DX1.E01C2237-E2D6-4D84-9FB4-624734F30375-R12.png;1;1
TCGA-25-1314-01Z-00-DX1.E01C2237-E2D6-4D84-9FB4-624734F30375-R13.png;1;1
TCGA-25-1314-01Z-00-DX1.E01C2237-E2D6-4D84-9FB4-624734F30375-R14.png;1;1
TCGA-25-1314-01Z-00-DX1.E01C2237-E2D6-4D84-9FB4-624734F30375-R15.png;1;1
TCGA-25-1315-01Z-00-DX1.BC434CCE-7E21-479F-8A5D-1FC7F601C8C5-R1.png;1;1
TCGA-25-1315-01Z-00-DX1.BC434CCE-7E21-479F-8A5D-1FC7F601C8C5-R2.png;1;1
TCGA-25-1315-01Z-00-DX1.BC434CCE-7E21-479F-8A5D-1FC7F601C8C5-R3.png;1;1
TCGA-25-1315-01Z-00-DX1.BC434CCE-7E21-479F-8A5D-1FC7F601C8C5-R4.png;1;1
TCGA-25-1315-01Z-00-DX1.BC434CCE-7E21-479F-8A5D-1FC7F601C8C5-R5.png;0;1
TCGA-25-1315-01Z-00-DX1.BC434CCE-7E21-479F-8A5D-1FC7F601C8C5-R6.png;1;1
TCGA-25-1315-01Z-00-DX1.BC434CCE-7E21-479F-8A5D-1FC7F601C8C5-R7.png;1;1
TCGA-25-1315-01Z-00-DX1.BC434CCE-7E21-479F-8A5D-1FC7F601C8C5-R8.png;1;1
TCGA-25-1315-01Z-00-DX1.BC434CCE-7E21-479F-8A5D-1FC7F601C8C5-R9.png;1;1
TCGA-25-1315-01Z-00-DX1.BC434CCE-7E21-479F-8A5D-1FC7F601C8C5-R10.png;1;1
TCGA-25-1315-01Z-00-DX1.BC434CCE-7E21-479F-8A5D-1FC7F601C8C5-R11.png;1;1
TCGA-25-1315-01Z-00-DX1.BC434CCE-7E21-479F-8A5D-1FC7F601C8C5-R12.png;1;1
TCGA-25-1315-01Z-00-DX1.BC434CCE-7E21-479F-8A5D-1FC7F601C8C5-R13.png;1;1
TCGA-25-1315-01Z-00-DX1.BC434CCE-7E21-479F-8A5D-1FC7F601C8C5-R14.png;0;1
TCGA-25-1315-01Z-00-DX1.BC434CCE-7E21-479F-8A5D-1FC7F601C8C5-R15.png;1;1
TCGA-25-1316-01Z-00-DX1.A9B7F47C-5BDC-4B7D-BC9F-C4C9DBA663C8-R1.png;0;1
TCGA-25-1316-01Z-00-DX1.A9B7F47C-5BDC-4B7D-BC9F-C4C9DBA663C8-R2.png;1;1
TCGA-25-1316-01Z-00-DX1.A9B7F47C-5BDC-4B7D-BC9F-C4C9DBA663C8-R3.png;1;1
TCGA-25-1316-01Z-00-DX1.A9B7F47C-5BDC-4B7D-BC9F-C4C9DBA663C8-R4.png;1;1
TCGA-25-1316-01Z-00-DX1.A9B7F47C-5BDC-4B7D-BC9F-C4C9DBA663C8-R5.png;1;1
TCGA-25-1316-01Z-00-DX1.A9B7F47C-5BDC-4B7D-BC9F-C4C9DBA663C8-R6.png;1;1
TCGA-25-1316-01Z-00-DX1.A9B7F47C-5BDC-4B7D-BC9F-C4C9DBA663C8-R7.png;1;1
TCGA-25-1316-01Z-00-DX1.A9B7F47C-5BDC-4B7D-BC9F-C4C9DBA663C8-R8.png;1;1
TCGA-25-1316-01Z-00-DX1.A9B7F47C-5BDC-4B7D-BC9F-C4C9DBA663C8-R9.png;1;1
TCGA-25-1316-01Z-00-DX1.A9B7F47C-5BDC-4B7D-BC9F-C4C9DBA663C8-R10.png;1;1
TCGA-25-1316-01Z-00-DX1.A9B7F47C-5BDC-4B7D-BC9F-C4C9DBA663C8-R11.png;1;1
TCGA-25-1316-01Z-00-DX1.A9B7F47C-5BDC-4B7D-BC9F-C4C9DBA663C8-R12.png;1;1
TCGA-25-1316-01Z-00-DX1.A9B7F47C-5BDC-4B7D-BC9F-C4C9DBA663C8-R13.png;1;1
TCGA-25-1316-01Z-00-DX1.A9B7F47C-5BDC-4B7D-BC9F-C4C9DBA663C8-R14.png;1;1
TCGA-25-1316-01Z-00-DX1.A9B7F47C-5BDC-4B7D-BC9F-C4C9DBA663C8-R15.png;0;1
TCGA-25-1317-01Z-00-DX1.2E7A7AF9-4D04-4EBD-8C79-7117F76511D5-R1.png;1;1
TCGA-25-1317-01Z-00-DX1.2E7A7AF9-4D04-4EBD-8C79-7117F76511D5-R2.png;1;1
TCGA-25-1317-01Z-00-DX1.2E7A7AF9-4D04-4EBD-8C79-7117F76511D5-R3.png;1;1
TCGA-25-1317-01Z-00-DX1.2E7A7AF9-4D04-4EBD-8C79-7117F76511D5-R4.png;1;1
TCGA-25-1317-01Z-00-DX1.2E7A7AF9-4D04-4EBD-8C79-7117F76511D5-R5.png;1;1
TCGA-25-1317-01Z-00-DX1.2E7A7AF9-4D04-4EBD-8C79-7117F76511D5-R6.png;1;1
TCGA-25-1317-01Z-00-DX1.2E7A7AF9-4D04-4EBD-8C79-7117F76511D5-R7.png;1;1
TCGA-25-1317-01Z-00-DX1.2E7A7AF9-4D04-4EBD-8C79-7117F76511D5-R8.png;1;1
TCGA-25-1317-01Z-00-DX1.2E7A7AF9-4D04-4EBD-8C79-7117F76511D5-R9.png;1;1
TCGA-25-1317-01Z-00-DX1.2E7A7AF9-4D04-4EBD-8C79-7117F76511D5-R10.png;1;1
TCGA-25-1317-01Z-00-DX1.2E7A7AF9-4D04-4EBD-8C79-7117F76511D5-R11.png;1;1
TCGA-25-1317-01Z-00-DX1.2E7A7AF9-4D04-4EBD-8C79-7117F76511D5-R12.png;1;1
TCGA-25-1317-01Z-00-DX1.2E7A7AF9-4D04-4EBD-8C79-7117F76511D5-R13.png;1;1
TCGA-25-1317-01Z-00-DX1.2E7A7AF9-4D04-4EBD-8C79-7117F76511D5-R14.png;1;1
TCGA-25-1317-01Z-00-DX1.2E7A7AF9-4D04-4EBD-8C79-7117F76511D5-R15.png;1;1
TCGA-25-1318-01Z-00-DX1.742CB28E-DB0A-4BE1-8047-5265FE80F861-R1.png;1;0
TCGA-25-1318-01Z-00-DX1.742CB28E-DB0A-4BE1-8047-5265FE80F861-R2.png;1;0
TCGA-25-1318-01Z-00-DX1.742CB28E-DB0A-4BE1-8047-5265FE80F861-R3.png;1;1
TCGA-25-1318-01Z-00-DX1.742CB28E-DB0A-4BE1-8047-5265FE80F861-R4.png;1;1
TCGA-25-1318-01Z-00-DX1.742CB28E-DB0A-4BE1-8047-5265FE80F861-R5.png;1;0
TCGA-25-1318-01Z-00-DX1.742CB28E-DB0A-4BE1-8047-5265FE80F861-R6.png;1;0
TCGA-25-1318-01Z-00-DX1.742CB28E-DB0A-4BE1-8047-5265FE80F861-R7.png;1;0
TCGA-25-1318-01Z-00-DX1.742CB28E-DB0A-4BE1-8047-5265FE80F861-R8.png;1;0
TCGA-25-1318-01Z-00-DX1.742CB28E-DB0A-4BE1-8047-5265FE80F861-R9.png;1;1
TCGA-25-1318-01Z-00-DX1.742CB28E-DB0A-4BE1-8047-5265FE80F861-R10.png;1;0
TCGA-25-1318-01Z-00-DX1.742CB28E-DB0A-4BE1-8047-5265FE80F861-R11.png;1;0
TCGA-25-1318-01Z-00-DX1.742CB28E-DB0A-4BE1-8047-5265FE80F861-R12.png;1;1
TCGA-25-1318-01Z-00-DX1.742CB28E-DB0A-4BE1-8047-5265FE80F861-R13.png;1;0
TCGA-25-1318-01Z-00-DX1.742CB28E-DB0A-4BE1-8047-5265FE80F861-R14.png;1;0
TCGA-25-1318-01Z-00-DX1.742CB28E-DB0A-4BE1-8047-5265FE80F861-R15.png;1;0
TCGA-25-1319-01Z-00-DX1.71EFB946-ACAF-4BA6-8855-D336268D87F0-R1.png;1;1
TCGA-25-1319-01Z-00-DX1.71EFB946-ACAF-4BA6-8855-D336268D87F0-R2.png;1;1
TCGA-25-1319-01Z-00-DX1.71EFB946-ACAF-4BA6-8855-D336268D87F0-R3.png;1;1
TCGA-25-1319-01Z-00-DX1.71EFB946-ACAF-4BA6-8855-D336268D87F0-R4.png;1;1
TCGA-25-1319-01Z-00-DX1.71EFB946-ACAF-4BA6-8855-D336268D87F0-R5.png;1;1
TCGA-25-1319-01Z-00-DX1.71EFB946-ACAF-4BA6-8855-D336268D87F0-R6.png;1;1
TCGA-25-1319-01Z-00-DX1.71EFB946-ACAF-4BA6-8855-D336268D87F0-R7.png;1;1
TCGA-25-1319-01Z-00-DX1.71EFB946-ACAF-4BA6-8855-D336268D87F0-R8.png;1;1
TCGA-25-1319-01Z-00-DX1.71EFB946-ACAF-4BA6-8855-D336268D87F0-R9.png;1;1
TCGA-25-1319-01Z-00-DX1.71EFB946-ACAF-4BA6-8855-D336268D87F0-R10.png;1;1
TCGA-25-1319-01Z-00-DX1.71EFB946-ACAF-4BA6-8855-D336268D87F0-R11.png;1;1
TCGA-25-1319-01Z-00-DX1.71EFB946-ACAF-4BA6-8855-D336268D87F0-R12.png;1;1
TCGA-25-1319-01Z-00-DX1.71EFB946-ACAF-4BA6-8855-D336268D87F0-R13.png;1;1
TCGA-25-1319-01Z-00-DX1.71EFB946-ACAF-4BA6-8855-D336268D87F0-R14.png;1;1
TCGA-25-1319-01Z-00-DX1.71EFB946-ACAF-4BA6-8855-D336268D87F0-R15.png;1;1
TCGA-25-1320-01Z-00-DX1.30C154CE-C75B-4815-BF05-7D011B761993-R1.png;1;1
TCGA-25-1320-01Z-00-DX1.30C154CE-C75B-4815-BF05-7D011B761993-R2.png;1;1
TCGA-25-1320-01Z-00-DX1.30C154CE-C75B-4815-BF05-7D011B761993-R3.png;1;1
TCGA-25-1320-01Z-00-DX1.30C154CE-C75B-4815-BF05-7D011B761993-R4.png;1;1
TCGA-25-1320-01Z-00-DX1.30C154CE-C75B-4815-BF05-7D011B761993-R5.png;1;1
TCGA-25-1320-01Z-00-DX1.30C154CE-C75B-4815-BF05-7D011B761993-R6.png;0;1
TCGA-25-1320-01Z-00-DX1.30C154CE-C75B-4815-BF05-7D011B761993-R7.png;0;1
TCGA-25-1320-01Z-00-DX1.30C154CE-C75B-4815-BF05-7D011B761993-R8.png;0;1
TCGA-25-1320-01Z-00-DX1.30C154CE-C75B-4815-BF05-7D011B761993-R9.png;1;1
TCGA-25-1320-01Z-00-DX1.30C154CE-C75B-4815-BF05-7D011B761993-R10.png;1;1
TCGA-25-1320-01Z-00-DX1.30C154CE-C75B-4815-BF05-7D011B761993-R11.png;1;1
TCGA-25-1320-01Z-00-DX1.30C154CE-C75B-4815-BF05-7D011B761993-R12.png;1;1
TCGA-25-1320-01Z-00-DX1.30C154CE-C75B-4815-BF05-7D011B761993-R13.png;1;1
TCGA-25-1320-01Z-00-DX1.30C154CE-C75B-4815-BF05-7D011B761993-R14.png;1;1
TCGA-25-1320-01Z-00-DX1.30C154CE-C75B-4815-BF05-7D011B761993-R15.png;1;1
TCGA-25-1321-01Z-00-DX1.56C898D8-14CE-4C2D-B5C9-AC33FF91FE68-R1.png;1;1
TCGA-25-1321-01Z-00-DX1.56C898D8-14CE-4C2D-B5C9-AC33FF91FE68-R2.png;1;1
TCGA-25-1321-01Z-00-DX1.56C898D8-14CE-4C2D-B5C9-AC33FF91FE68-R3.png;1;1
TCGA-25-1321-01Z-00-DX1.56C898D8-14CE-4C2D-B5C9-AC33FF91FE68-R4.png;1;1
TCGA-25-1321-01Z-00-DX1.56C898D8-14CE-4C2D-B5C9-AC33FF91FE68-R5.png;1;1
TCGA-25-1321-01Z-00-DX1.56C898D8-14CE-4C2D-B5C9-AC33FF91FE68-R6.png;1;1
TCGA-25-1321-01Z-00-DX1.56C898D8-14CE-4C2D-B5C9-AC33FF91FE68-R7.png;1;1
TCGA-25-1321-01Z-00-DX1.56C898D8-14CE-4C2D-B5C9-AC33FF91FE68-R8.png;1;1
TCGA-25-1321-01Z-00-DX1.56C898D8-14CE-4C2D-B5C9-AC33FF91FE68-R9.png;1;1
TCGA-25-1321-01Z-00-DX1.56C898D8-14CE-4C2D-B5C9-AC33FF91FE68-R10.png;1;1
TCGA-25-1321-01Z-00-DX1.56C898D8-14CE-4C2D-B5C9-AC33FF91FE68-R11.png;1;1
TCGA-25-1321-01Z-00-DX1.56C898D8-14CE-4C2D-B5C9-AC33FF91FE68-R12.png;1;1
TCGA-25-1321-01Z-00-DX1.56C898D8-14CE-4C2D-B5C9-AC33FF91FE68-R13.png;1;1
TCGA-25-1321-01Z-00-DX1.56C898D8-14CE-4C2D-B5C9-AC33FF91FE68-R14.png;1;1
TCGA-25-1321-01Z-00-DX1.56C898D8-14CE-4C2D-B5C9-AC33FF91FE68-R15.png;1;1
TCGA-25-1322-01Z-00-DX1.20DA1932-908F-44E5-B2F2-43E41E06165B-R1.png;1;1
TCGA-25-1322-01Z-00-DX1.20DA1932-908F-44E5-B2F2-43E41E06165B-R2.png;1;1
TCGA-25-1322-01Z-00-DX1.20DA1932-908F-44E5-B2F2-43E41E06165B-R3.png;1;1
TCGA-25-1322-01Z-00-DX1.20DA1932-908F-44E5-B2F2-43E41E06165B-R4.png;1;1
TCGA-25-1322-01Z-00-DX1.20DA1932-908F-44E5-B2F2-43E41E06165B-R5.png;1;1
TCGA-25-1322-01Z-00-DX1.20DA1932-908F-44E5-B2F2-43E41E06165B-R6.png;1;1
TCGA-25-1322-01Z-00-DX1.20DA1932-908F-44E5-B2F2-43E41E06165B-R7.png;1;1
TCGA-25-1322-01Z-00-DX1.20DA1932-908F-44E5-B2F2-43E41E06165B-R8.png;1;1
TCGA-25-1322-01Z-00-DX1.20DA1932-908F-44E5-B2F2-43E41E06165B-R9.png;0;1
TCGA-25-1322-01Z-00-DX1.20DA1932-908F-44E5-B2F2-43E41E06165B-R10.png;1;1
TCGA-25-1322-01Z-00-DX1.20DA1932-908F-44E5-B2F2-43E41E06165B-R11.png;0;1
TCGA-25-1322-01Z-00-DX1.20DA1932-908F-44E5-B2F2-43E41E06165B-R12.png;1;1
TCGA-25-1322-01Z-00-DX1.20DA1932-908F-44E5-B2F2-43E41E06165B-R13.png;1;1
TCGA-25-1322-01Z-00-DX1.20DA1932-908F-44E5-B2F2-43E41E06165B-R14.png;1;1
TCGA-25-1322-01Z-00-DX1.20DA1932-908F-44E5-B2F2-43E41E06165B-R15.png;0;1
TCGA-25-1323-01Z-00-DX1.1B82D1C9-2310-4AAB-B531-45C1191E5FF8-R1.png;0;0
TCGA-25-1323-01Z-00-DX1.1B82D1C9-2310-4AAB-B531-45C1191E5FF8-R2.png;1;1
